Genus;Tribe;Subfamily;Sp;Sp_red;Diet (this study);Funtional_diet (this study);Diet (Zelditch et al. 2017);Diet (McLean et al. 2018);mean Weight;References;mean Centroid size;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
Exilisciurus;Callosciurini;Callosciurinae;Exilisciurus concinnus;Exi_con;Bark_gleaner;chew_crush;browse;;28.1;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;2.789866744;-0.002698788;-0.118072936;-0.128624496;0.002813185;0.003316297;0.113902064;0.132081762;-0.005657619;-0.012370143;-0.118163445;-0.021836792;-0.117818884;-0.031386581;-0.117805913;-0.041269682;-0.114952976;-0.052427197;-0.111083744;-0.064367691;-0.104667133;-0.076790512;-0.096301408;-0.088845696;-0.086747139;-0.100081093;-0.076656551;-0.109053986;-0.065327814;-0.116240943;-0.053953554;-0.121474816;-0.042911914;-0.12502539;-0.032163774;-0.126840047;-0.021082022;-0.128194272;-0.009560935;-0.128336128;0.014179551;-0.128305369;0.026231213;-0.127116959;0.038402035;-0.124753556;0.0504959;-0.120185177;0.06192924;-0.114559468;0.072774448;-0.106898617;0.082463983;-0.097387358;0.090917956;-0.08704052;0.098897943;-0.074956841;0.10459609;-0.062155773;0.109289678;-0.049020607;0.112132772;-0.035855922;0.112887383;-0.022461151;0.112146451;-0.009241223;0.112617249;0.015878207;0.113619806;0.028406029;0.112919525;0.040852996;0.11127708;0.053055439;0.108089444;0.065100117;0.104086249;0.076597515;0.098570336;0.087275815;0.091517475;0.096956963;0.083149527;0.10567337;0.073742429;0.113379624;0.063408342;0.120399676;0.052776536;0.125557373;0.041586328;0.128838721;0.029834663;0.13182329;0.018193181;0.133051324;0.006332807;0.129762082;-0.017786185;0.127052316;-0.030099148;0.122503034;-0.042225313;0.116924794;-0.053922081;0.109724758;-0.064578513;0.101889831;-0.074636474;0.092762964;-0.0833057;0.082495624;-0.090853877;0.071470435;-0.097182479;0.060135068;-0.102919711;0.048890715;-0.107872198;0.037343108;-0.110808769;0.026238578;-0.113352938;0.015656534;-0.114805236;0.006061769;-0.116924885
Exilisciurus;Callosciurini;Callosciurinae;Exilisciurus exilis;Exi_exi;Bark_gleaner;chew_crush;bark;;16.75;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;2.422299299;-0.003126758;-0.117661937;-0.121234859;0.003813331;0.004415644;0.117785876;0.127552633;-0.006326954;-0.013539966;-0.117159613;-0.023899621;-0.11642333;-0.034662214;-0.117109314;-0.045954602;-0.115772386;-0.057970066;-0.113308739;-0.07032306;-0.108845424;-0.082745949;-0.103051698;-0.09355868;-0.094298622;-0.102473702;-0.08354935;-0.109816535;-0.071490786;-0.114782676;-0.058773348;-0.118360395;-0.046279666;-0.120428796;-0.033837198;-0.121148813;-0.021503597;-0.121831851;-0.009159247;-0.121129328;0.015480554;-0.119265399;0.027452091;-0.120131569;0.039689444;-0.118834501;0.051663855;-0.115183397;0.063152215;-0.110916199;0.073960537;-0.103144717;0.082705875;-0.095273756;0.092003314;-0.085227361;0.099742485;-0.073858162;0.106409603;-0.061300992;0.111108411;-0.047868873;0.113308343;-0.034438257;0.114760935;-0.021029012;0.114460497;-0.008074704;0.116387817;0.016494734;0.11845052;0.028545293;0.118065862;0.04051875;0.117285061;0.052041062;0.114291939;0.063381709;0.110908226;0.073668418;0.104886918;0.083825397;0.098284393;0.09277558;0.089873403;0.100342106;0.07961333;0.10775228;0.068806212;0.113350407;0.056661024;0.118118087;0.044049942;0.122442186;0.031471279;0.125237804;0.018820674;0.127433279;0.006266219;0.125484159;-0.018967864;0.123120081;-0.031811742;0.11921623;-0.044367772;0.114050246;-0.0563607;0.106875252;-0.067174541;0.098903286;-0.077241891;0.090684946;-0.086604276;0.080701848;-0.094200888;0.070027135;-0.101016803;0.059350933;-0.107370642;0.048361883;-0.111851379;0.03703701;-0.113859718;0.02606258;-0.115860603;0.015671156;-0.117347435;0.005941635;-0.117623218
Exilisciurus;Callosciurini;Callosciurinae;Exilisciurus whiteheadi;Exi_whi;Bark_gleaner;chew_crush;bark;;23.05;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;2.771230951;-0.001728001;-0.119153988;-0.127617537;0.003267254;0.003700156;0.117376296;0.128340148;-0.003945332;-0.011850052;-0.118181113;-0.021877688;-0.11695162;-0.0322339;-0.115902872;-0.043239895;-0.114108556;-0.055015432;-0.11031366;-0.067806895;-0.105276188;-0.080555994;-0.098053696;-0.092259494;-0.088877885;-0.102534595;-0.078449627;-0.110938557;-0.066999828;-0.11690283;-0.055009043;-0.121810002;-0.04369947;-0.124519496;-0.032254702;-0.126646051;-0.020803843;-0.127286075;-0.009027613;-0.127256085;0.014421206;-0.125879714;0.026090387;-0.123583929;0.038021081;-0.119396904;0.049776083;-0.114505023;0.061445434;-0.108644615;0.072565252;-0.101772068;0.082911253;-0.092721584;0.091590039;-0.082549162;0.099535319;-0.071382974;0.106286786;-0.059027323;0.110885521;-0.046350595;0.114161404;-0.033690485;0.116035575;-0.021025279;0.116631314;-0.008521026;0.117082045;0.015520104;0.116879196;0.027176973;0.115494126;0.038869569;0.113458462;0.050411163;0.110357487;0.061828331;0.106693597;0.073014748;0.102321674;0.083257735;0.095851781;0.092567758;0.08786399;0.100819164;0.078475749;0.10799422;0.067977217;0.113971848;0.056487136;0.118977677;0.044526056;0.123156468;0.032486715;0.126077663;0.020371615;0.128585509;0.008405669;0.12715172;-0.016638642;0.124537493;-0.029521099;0.120672992;-0.04239875;0.114766302;-0.054514178;0.10812581;-0.066162664;0.100518735;-0.076905195;0.091892274;-0.086495627;0.082472451;-0.095141548;0.071689667;-0.101950342;0.060859134;-0.108303268;0.049575377;-0.112572111;0.038299843;-0.115306632;0.027447024;-0.117705072;0.017013709;-0.118461247;0.007276472;-0.11881005
Funambulus;Callosciurini;Callosciurinae;Funambulus palmarum;Fun_pal;Seeds_nuts;chew_crush;nuts;;108.35;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;6.066749195;0.000447204;-0.10140807;-0.12312407;0.004189976;0.00285098;0.10932715;0.128928526;0.00105137;-0.011276571;-0.10490798;-0.024234887;-0.108920466;-0.038137114;-0.112899512;-0.053159223;-0.115365521;-0.069196793;-0.11564209;-0.085654924;-0.113594767;-0.101153253;-0.107633845;-0.114831622;-0.099503127;-0.125436331;-0.088692651;-0.133144269;-0.076155241;-0.137697984;-0.062810698;-0.138492637;-0.049109249;-0.136672792;-0.0353883;-0.132979588;-0.02186379;-0.128322147;-0.008630627;-0.119891223;0.015065054;-0.116590122;0.026069869;-0.113778412;0.037149837;-0.110781611;0.048185466;-0.106788119;0.05864384;-0.101317962;0.068372936;-0.09525814;0.077665052;-0.087399201;0.085559835;-0.07781945;0.092099794;-0.067269276;0.098075095;-0.056235457;0.103519141;-0.044765794;0.107587674;-0.032868269;0.110004529;-0.020901069;0.111305212;-0.009037725;0.111085234;0.015135358;0.107457204;0.027798258;0.106952579;0.040774552;0.105999105;0.053685042;0.104248761;0.066545901;0.102832936;0.078900695;0.099842752;0.090397125;0.095237296;0.100631115;0.088905372;0.109256136;0.080754153;0.116629783;0.071227751;0.122624769;0.06062598;0.127000758;0.049298843;0.129816549;0.037615329;0.13110688;0.025544034;0.131105927;0.013321662;0.126451828;-0.011286272;0.123274518;-0.023569071;0.120490757;-0.035974873;0.115671667;-0.047469978;0.110318196;-0.058540532;0.103100506;-0.068118103;0.094283591;-0.076262723;0.085167287;-0.084237917;0.07523083;-0.091002792;0.064785318;-0.096513714;0.053862995;-0.100214162;0.042615991;-0.101692562;0.031357919;-0.102056155;0.020491625;-0.10125074;0.01015703;-0.101050737
Funambulus;Callosciurini;Callosciurinae;Funambulus pennantii;Fun_pen;Frugivorous;chew_crush;seeds;;99.05;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;5.871441083;-0.000586145;-0.10603637;-0.120318391;0.006564958;0.003966501;0.113307441;0.126141985;-0.000859727;-0.01256915;-0.107984603;-0.025071431;-0.111456791;-0.038733284;-0.114312279;-0.053323475;-0.116662617;-0.068720804;-0.117123027;-0.084278082;-0.116195994;-0.098646219;-0.111133389;-0.111049571;-0.103707179;-0.120268486;-0.09389629;-0.12565861;-0.081971865;-0.126838859;-0.068351201;-0.124881181;-0.053796357;-0.123137601;-0.038617128;-0.120849068;-0.023571167;-0.120627586;-0.008402891;-0.118794334;0.018496763;-0.116493166;0.030167504;-0.114658458;0.041875285;-0.111593752;0.053153488;-0.107093616;0.063817358;-0.102376864;0.074156706;-0.095793061;0.083226363;-0.087727156;0.091256216;-0.07838148;0.098301231;-0.067832117;0.104207028;-0.056407205;0.108893401;-0.044515464;0.112307167;-0.032403472;0.114205454;-0.020167671;0.113875803;-0.008029073;0.113898446;0.015947607;0.111761341;0.028031574;0.110172756;0.040250385;0.10933467;0.052164976;0.106633487;0.06405874;0.104480421;0.075322459;0.100825477;0.08535208;0.094571585;0.095138211;0.087884552;0.103613761;0.079705301;0.110384779;0.069789658;0.116692303;0.059391734;0.121396813;0.048227892;0.124389299;0.036372149;0.126256734;0.024251075;0.126450476;0.011803984;0.124513123;-0.013576597;0.122851898;-0.026395211;0.120469792;-0.038868308;0.114709041;-0.050067655;0.109381335;-0.061440267;0.101536586;-0.071039179;0.093427943;-0.080314273;0.083929205;-0.088090159;0.074244707;-0.095351027;0.063628993;-0.100724291;0.052747408;-0.104894501;0.041650175;-0.107141546;0.030381439;-0.107108035;0.019449372;-0.106942309;0.009126334;-0.106100982
Funambulus;Callosciurini;Callosciurinae;Funambulus tristiatus;Fun_tri;Seeds_nuts;chew_crush;seeds;;139;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;6.916432883;6.28E-05;-0.102573619;-0.124207856;0.005810842;0.003858704;0.110195228;0.129626916;-0.000676692;-0.012497217;-0.106011017;-0.02570373;-0.109921839;-0.039431846;-0.114036786;-0.054362143;-0.116583448;-0.07011896;-0.117268278;-0.08620068;-0.115527863;-0.101393453;-0.110604919;-0.114090342;-0.102041827;-0.124156346;-0.090968519;-0.131583441;-0.078306505;-0.134998262;-0.064309583;-0.13628383;-0.050015116;-0.135419634;-0.035709829;-0.132297863;-0.021610016;-0.128740306;-0.007646596;-0.120113812;0.016681883;-0.116549991;0.027704278;-0.112787189;0.038641069;-0.10827977;0.049341403;-0.103991563;0.0599219;-0.099379602;0.070186359;-0.093702806;0.079476667;-0.085865436;0.087139617;-0.077029295;0.09415301;-0.06710983;0.100108815;-0.055945004;0.104144898;-0.044316813;0.107509319;-0.032334473;0.109596849;-0.020205924;0.110313621;-0.008158522;0.110880249;0.016200646;0.108616916;0.028872234;0.107885694;0.041501918;0.105988823;0.054255156;0.104170651;0.066769808;0.101946724;0.078855519;0.099999676;0.089799664;0.095251145;0.099790239;0.089003847;0.10791283;0.080338671;0.114989277;0.070360637;0.120856082;0.059476493;0.12534339;0.048054253;0.127593641;0.036015778;0.129086053;0.023904509;0.129894739;0.011584013;0.128003296;-0.012712071;0.126128134;-0.024553752;0.12280719;-0.035889597;0.117249834;-0.046292065;0.110678082;-0.056382652;0.103441603;-0.066085219;0.095812493;-0.075274556;0.086938587;-0.083198958;0.077200742;-0.08994893;0.066911435;-0.095317598;0.055716621;-0.097998544;0.044133011;-0.098821318;0.032495244;-0.098977721;0.021240141;-0.099603574;0.01045704;-0.100988854
Glyphotes;Callosciurini;Callosciurinae;Glyphotes simus;Gly_sim;Bark_gleaner;chew_crush;browse;;NA;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.133861343;-0.000895476;-0.096847368;-0.12617896;0.005842708;0.00191155;0.106686478;0.132719867;0.000581856;-0.014089449;-0.097260149;-0.027203132;-0.101341788;-0.040725437;-0.10788288;-0.055462878;-0.113536491;-0.071470237;-0.116590118;-0.087810547;-0.11729055;-0.103250087;-0.113115148;-0.116554334;-0.105555473;-0.126490831;-0.094338923;-0.134530087;-0.081620255;-0.13857603;-0.067376362;-0.139611891;-0.0526263;-0.137405624;-0.037746851;-0.134334442;-0.022810283;-0.130548831;-0.008203075;-0.122168482;0.016879569;-0.118255865;0.027693869;-0.114727326;0.038618113;-0.109887208;0.048987663;-0.104502733;0.058962497;-0.099075156;0.068552698;-0.090893557;0.076164451;-0.082743282;0.084336098;-0.073486739;0.09172102;-0.063381878;0.098333058;-0.052830202;0.104015216;-0.041835378;0.108005854;-0.031076383;0.111171558;-0.020084518;0.111270094;-0.009045134;0.109713206;0.01388012;0.104547127;0.026464083;0.102560255;0.039651812;0.101612431;0.053030007;0.100175932;0.066365852;0.098062515;0.079463388;0.095441745;0.091826406;0.091426435;0.102601307;0.084844531;0.111953576;0.076553724;0.120294709;0.067459332;0.127221623;0.057656832;0.132074356;0.047042962;0.134415004;0.035884632;0.134462211;0.024386949;0.133553721;0.01259153;0.131196868;-0.011494148;0.129965157;-0.023565929;0.127630994;-0.035108505;0.122170529;-0.045049934;0.114114738;-0.052982986;0.105274933;-0.060160021;0.09710253;-0.068928303;0.088528857;-0.077764068;0.078829198;-0.085250435;0.068106636;-0.09126612;0.056608641;-0.095081116;0.044619745;-0.096924846;0.032653202;-0.098082391;0.021182126;-0.097442661;0.009978014;-0.096825446
Hyosciurus;Callosciurini;Callosciurinae;Hyosciurus ileile;Hyo_ile;Seeds_nuts;chew_crush;nuts;;406.5;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;9.285462044;-0.001771184;-0.111281437;-0.123368994;0.005901564;0.004147512;0.115668769;0.126310204;-0.001372162;-0.012452653;-0.114375224;-0.023561904;-0.118500904;-0.035126532;-0.122245823;-0.047766596;-0.124325979;-0.061205304;-0.124485986;-0.074914339;-0.121008893;-0.088510733;-0.114228676;-0.101074296;-0.105595259;-0.110508939;-0.093700818;-0.118275496;-0.080395372;-0.123167607;-0.065985321;-0.125956589;-0.051388039;-0.126752942;-0.036773384;-0.126344096;-0.022305696;-0.12531394;-0.008107115;-0.120958519;0.017283838;-0.118285275;0.028648111;-0.114618928;0.039794699;-0.110640428;0.050886134;-0.105616941;0.061478506;-0.099702783;0.07153937;-0.092935341;0.080959202;-0.085005168;0.089463422;-0.075955387;0.097006684;-0.065670651;0.103147039;-0.054317661;0.107731742;-0.042699199;0.111659797;-0.030821616;0.114266356;-0.019026029;0.116046843;-0.007396727;0.116611975;0.016106;0.115165741;0.028346712;0.113360743;0.040619816;0.10976786;0.053325548;0.106776739;0.06621258;0.103510552;0.079012998;0.099943203;0.091099349;0.095358835;0.101815173;0.089248268;0.110309801;0.080554388;0.117982617;0.071104664;0.122961761;0.059921472;0.126748446;0.048203483;0.127772107;0.035849919;0.128607089;0.023429748;0.127550431;0.010999149;0.123937492;-0.013666832;0.120404255;-0.02588939;0.115663089;-0.038005906;0.110061846;-0.04964701;0.103629634;-0.060620148;0.095913899;-0.070420401;0.087889177;-0.079552384;0.078405017;-0.087032879;0.069178831;-0.094370286;0.058425462;-0.098727411;0.047467554;-0.102291922;0.036689815;-0.104939419;0.025966474;-0.105961702;0.015868428;-0.107100813;0.006683505;-0.108556808
Lariscus;Callosciurini;Callosciurinae;Lariscus insignis;Lar_ins;Seeds_nuts;chew_crush;seeds;;178;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;8.801185458;-0.000921184;-0.108368123;-0.12682892;0.006330408;0.004143403;0.115029199;0.131491143;-0.000665429;-0.01254967;-0.112453097;-0.02444694;-0.116813528;-0.037045957;-0.119987488;-0.050565284;-0.121407604;-0.064825218;-0.120957983;-0.079536628;-0.117820698;-0.093629793;-0.111183985;-0.106034772;-0.101623284;-0.116347284;-0.090000622;-0.124435724;-0.076983784;-0.129355506;-0.062985366;-0.132028538;-0.048869095;-0.13275751;-0.034863889;-0.131264831;-0.020995757;-0.129605752;-0.007201247;-0.123432355;0.017373684;-0.119802804;0.028395048;-0.115501066;0.039381772;-0.110556961;0.050420935;-0.104837378;0.061084326;-0.098220107;0.071137142;-0.091295628;0.080877408;-0.084077922;0.09024476;-0.074779198;0.097636598;-0.064654809;0.104320228;-0.053594683;0.109458229;-0.04205984;0.113284803;-0.030434855;0.115880523;-0.018779126;0.116776353;-0.007275672;0.116467364;0.015684769;0.112824221;0.027276926;0.109945109;0.039147104;0.107148416;0.05114039;0.104366744;0.062955327;0.100539225;0.074474634;0.095817853;0.085420783;0.090136819;0.095144921;0.08266979;0.103848855;0.073994317;0.111712453;0.0645434;0.118247524;0.054201811;0.123705799;0.043535085;0.127678714;0.032666267;0.130607933;0.021737797;0.131563516;0.010571534;0.130707599;-0.012384821;0.128577389;-0.024365923;0.125266424;-0.036338328;0.120021491;-0.047664796;0.113604004;-0.058272729;0.10620658;-0.068064952;0.097201205;-0.076350184;0.087745595;-0.08407357;0.076886049;-0.089512607;0.065079468;-0.092911716;0.052704105;-0.094699309;0.040543685;-0.095542453;0.0290785;-0.096484555;0.018763055;-0.099076588;0.00882585;-0.103774781
Lariscus;Callosciurini;Callosciurinae;Lariscus obscurus;Lar_obs;Seeds_nuts;chew_crush;seeds;;196.5;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;10.10301542;-0.001645155;-0.10897302;-0.122101325;0.005928612;0.003326326;0.114186675;0.131124926;-0.001134368;-0.01336102;-0.112985707;-0.025593955;-0.116703635;-0.038361307;-0.119667693;-0.051879165;-0.121504805;-0.066066705;-0.121474373;-0.080544575;-0.118757393;-0.094177317;-0.112510825;-0.106008711;-0.103116337;-0.115967525;-0.092034658;-0.12298355;-0.079036387;-0.127300981;-0.065207899;-0.12868583;-0.050971258;-0.128248305;-0.036601772;-0.126803806;-0.02223844;-0.124646662;-0.008048196;-0.119929682;0.017519102;-0.117337981;0.029101829;-0.114614602;0.040655594;-0.110817734;0.051873713;-0.106718282;0.062759861;-0.101599346;0.072929907;-0.094910506;0.081966813;-0.086883061;0.090059887;-0.077477975;0.097050328;-0.067157757;0.10337023;-0.055745909;0.108082116;-0.044103718;0.112168356;-0.032283107;0.114897307;-0.020384101;0.11574807;-0.008503134;0.115405461;0.015292015;0.111645785;0.027577653;0.109252607;0.040040807;0.106577759;0.052452217;0.103225153;0.064793803;0.099340782;0.076718131;0.094185143;0.088265128;0.088541868;0.098694196;0.081610202;0.107979557;0.073660313;0.115993545;0.064751897;0.122456687;0.054960381;0.127017961;0.044538779;0.129370178;0.033411447;0.131023359;0.02211889;0.131440164;0.010563394;0.129747851;-0.012948821;0.127542514;-0.024861373;0.123763461;-0.036608539;0.118742246;-0.047817091;0.112471347;-0.058242251;0.104789313;-0.067547957;0.096135108;-0.075873954;0.086291341;-0.082912695;0.075515519;-0.088721342;0.063900749;-0.092778701;0.051795703;-0.09495031;0.03971896;-0.09572749;0.028307541;-0.097458976;0.018007296;-0.100849538;0.008077992;-0.105055006
