;Sp_red;Sp;Genus;Tribe;Subfamily;Diet;DietCVA;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
122;Sci_aes;Sciurus aestuans;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.049940925;-0.101909075;-0.105154937;0.059926292;0.057710035;0.102583347;0.115107956;-0.058517354;-0.062132878;-0.099517829;-0.074778883;-0.096474985;-0.087765594;-0.092242839;-0.101143105;-0.086688754;-0.114774929;-0.080201337;-0.127313775;-0.070881009;-0.137807414;-0.059156278;-0.145173713;-0.045714097;-0.148648007;-0.031128498;-0.148807482;-0.015968596;-0.146263976;-0.00114306;-0.141262825;0.012751176;-0.13427459;0.025665249;-0.125559957;0.037634622;-0.115451301;0.048730912;-0.096733413;0.06943892;-0.08813058;0.078950633;-0.078642978;0.087744769;-0.069473806;0.096860553;-0.059477158;0.1047492;-0.048785101;0.111425623;-0.038135933;0.117635657;-0.026938229;0.122206106;-0.015332518;0.125379705;-0.003495794;0.126963765;0.008372037;0.126655761;0.019816319;0.125071727;0.030596987;0.122042298;0.040339504;0.116642216;0.049466252;0.110263748;0.065745;0.094020864;0.073811049;0.085084214;0.081636071;0.075679554;0.090062543;0.066511632;0.098312445;0.05707728;0.106446797;0.04744506;0.114209801;0.037730563;0.120321903;0.027399235;0.124927299;0.016518574;0.128306458;0.005421194;0.12871056;-0.006116132;0.128388608;-0.017607711;0.126698251;-0.028648241;0.124636749;-0.03931572;0.120451318;-0.049149434;0.108601219;-0.067442129;0.1012827;-0.076063791;0.093312932;-0.084341386;0.083781956;-0.091145919;0.073673786;-0.097330804;0.063019374;-0.102493341;0.051819868;-0.106290608;0.040045932;-0.108915254;0.027891144;-0.110343247;0.015671688;-0.110609693;0.003650861;-0.109801246;-0.007886851;-0.107911377;-0.018914771;-0.105678218;-0.029643074;-0.104757276;-0.039942252;-0.103357719
123;Sci_all;Sciurus alleni;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.047613446;-0.09775379;-0.106184379;0.060180375;0.055829049;0.099100029;0.118424237;-0.059247751;-0.059887677;-0.096675792;-0.072837337;-0.095023019;-0.086161339;-0.091796004;-0.099921219;-0.087247185;-0.113646033;-0.081058182;-0.126596239;-0.072409574;-0.13767056;-0.061596955;-0.144999724;-0.048494169;-0.148903522;-0.034167667;-0.149542103;-0.01927831;-0.1465745;-0.004665672;-0.141249623;0.009352745;-0.134098886;0.022685313;-0.125421496;0.035364405;-0.116048309;0.047848437;-0.097387216;0.070237477;-0.088334274;0.080436587;-0.078559608;0.09013895;-0.068185847;0.099314799;-0.057588281;0.108002891;-0.046550371;0.115556456;-0.035378544;0.122111488;-0.02394938;0.127125546;-0.012405492;0.13085703;-0.000683788;0.132251372;0.010727585;0.132026911;0.021341665;0.129068423;0.031059968;0.123664247;0.039932212;0.116394055;0.047840832;0.107727523;0.06361705;0.090139792;0.0717262;0.081339457;0.080175349;0.072641978;0.088422872;0.063582771;0.096386881;0.054067883;0.103925654;0.044119239;0.111022776;0.033966256;0.117268735;0.023525671;0.122119711;0.012710884;0.125655887;0.001668319;0.127569482;-0.009420562;0.127963952;-0.020220775;0.127402712;-0.030491438;0.125356946;-0.040226792;0.12235987;-0.049812408;0.112531369;-0.068174214;0.105435704;-0.076835058;0.096862038;-0.084939647;0.087187475;-0.0921928;0.076841086;-0.098607189;0.065721615;-0.103653459;0.054234551;-0.107754112;0.04227805;-0.110514897;0.029983241;-0.111484907;0.017599435;-0.110457707;0.005487012;-0.108219845;-0.0059589;-0.10483135;-0.01681546;-0.101058033;-0.027256543;-0.098472371;-0.037524799;-0.097834514
124;Sci_ano;Sciurus anomalus;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.0488254;-0.09765673;-0.104612969;0.059085146;0.053907388;0.096252457;0.119837287;-0.06234684;-0.060802625;-0.093970958;-0.072770294;-0.088884483;-0.08572415;-0.085330804;-0.098854813;-0.08092344;-0.111950317;-0.075134467;-0.123693455;-0.066460668;-0.134188579;-0.056447731;-0.140420011;-0.04392431;-0.143937168;-0.030552808;-0.143387168;-0.016529831;-0.142197635;-0.002797409;-0.136212788;0.009410111;-0.129015215;0.021567093;-0.12183608;0.034200353;-0.11304828;0.046221228;-0.096669612;0.069827373;-0.087761449;0.08034867;-0.079420441;0.091598113;-0.070522542;0.102340647;-0.062236792;0.113120812;-0.053046413;0.122257514;-0.043485939;0.129896845;-0.033268662;0.135162119;-0.02220984;0.137603717;-0.01120691;0.138742164;-0.000477328;0.134480247;0.010810478;0.128843864;0.021651038;0.12111115;0.032456452;0.112634424;0.043701288;0.104930014;0.063617887;0.087962667;0.073249825;0.080307299;0.08271398;0.072659224;0.091315308;0.064294013;0.098967621;0.055197011;0.104932151;0.044786179;0.109583198;0.033456138;0.114029997;0.021909258;0.118160787;0.01027194;0.121184312;-0.001535693;0.123820216;-0.013067429;0.126380405;-0.023928931;0.127956271;-0.034134243;0.126870253;-0.043849978;0.123789227;-0.053143786;0.113710809;-0.070914901;0.106038391;-0.079081853;0.097447187;-0.087205685;0.087869583;-0.094602399;0.077956527;-0.10159991;0.067104392;-0.106802633;0.055446612;-0.110198204;0.043612693;-0.113306616;0.031164821;-0.113332069;0.018523796;-0.112999522;0.005988508;-0.111661339;-0.006140497;-0.109658952;-0.017718195;-0.107363107;-0.028531564;-0.103936935;-0.038881895;-0.100698475
125;Sci_ari;Sciurus arizonensis;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.047368174;-0.095387605;-0.105668887;0.058569429;0.053868367;0.098479461;0.115277596;-0.057390147;-0.060200691;-0.090941384;-0.074025548;-0.086342459;-0.088541962;-0.081938931;-0.103869626;-0.078032561;-0.11906472;-0.072731897;-0.132783541;-0.06428451;-0.143881969;-0.052856394;-0.151996924;-0.040146157;-0.155648158;-0.026242724;-0.156070501;-0.012025708;-0.1534541;0.001397422;-0.146026343;0.013115806;-0.13660341;0.024459892;-0.126450146;0.035894708;-0.116343598;0.047585344;-0.097292151;0.067966412;-0.088026714;0.076539109;-0.079022179;0.085464069;-0.069050157;0.09338828;-0.058564259;0.100498429;-0.047944867;0.107158299;-0.037338052;0.113300126;-0.026142564;0.117693603;-0.014997331;0.121542882;-0.003663266;0.12352806;0.007423337;0.124066921;0.01792269;0.122493077;0.027570481;0.118154956;0.036855443;0.112746398;0.045122302;0.105531801;0.062584482;0.091120872;0.072057088;0.084279561;0.08177773;0.077273169;0.091531431;0.070172666;0.100565566;0.062104216;0.108551214;0.052899766;0.115554819;0.042971334;0.121366011;0.032303378;0.125873211;0.02112374;0.128635689;0.009448969;0.13023109;-0.002390487;0.130699726;-0.013970336;0.128219652;-0.025108408;0.12466146;-0.036051636;0.120257843;-0.046818118;0.109410182;-0.067719907;0.102200032;-0.077476381;0.094409987;-0.08699816;0.085176346;-0.094981325;0.075161848;-0.101829007;0.064602592;-0.107432171;0.053447205;-0.111407513;0.041804188;-0.114022236;0.029791437;-0.115135495;0.017726904;-0.114808409;0.006011692;-0.112581311;-0.005242768;-0.109058797;-0.015732095;-0.103908161;-0.02614877;-0.099611555;-0.036693251;-0.097055316
126;Sci_aur;Sciurus aureogaster;Sciurus;Sciurini;Sciurinae;Frugivorous;chew_crush;-0.048317154;-0.092804594;-0.107847248;0.05713754;0.057935841;0.101324432;0.112017677;-0.062585561;-0.060780056;-0.09282984;-0.073889051;-0.092868458;-0.087264257;-0.091723193;-0.100734343;-0.08960324;-0.113331422;-0.083489579;-0.12554378;-0.074789975;-0.136216597;-0.063943583;-0.143462923;-0.050823102;-0.148010435;-0.036860688;-0.148740478;-0.022079653;-0.146511193;-0.00746527;-0.141744955;0.00642779;-0.134556703;0.019405152;-0.126170807;0.032085077;-0.117003125;0.044489816;-0.099654467;0.0673549;-0.090871242;0.077347175;-0.08160361;0.087182732;-0.071818329;0.096651891;-0.061467323;0.105227795;-0.050525043;0.112752033;-0.039309777;0.119335656;-0.027905692;0.124794788;-0.016101635;0.128454903;-0.003882074;0.129768919;0.008293261;0.129689123;0.019846665;0.127708391;0.030630737;0.123654024;0.040431972;0.117437241;0.049562444;0.109973781;0.066543309;0.092324432;0.075732089;0.083418752;0.085235294;0.074543314;0.09536951;0.066211404;0.105135564;0.05742264;0.113317321;0.047111126;0.12086819;0.036528784;0.127321205;0.025707943;0.13125588;0.014123814;0.133690175;0.002252109;0.134299465;-0.009567653;0.131978061;-0.021149209;0.12891866;-0.032422877;0.124926048;-0.043308071;0.118882429;-0.053216397;0.105077393;-0.071758131;0.097805695;-0.080570018;0.089532861;-0.088469091;0.080585638;-0.095099766;0.071056915;-0.100443508;0.061107836;-0.104284246;0.050493139;-0.105545116;0.039224901;-0.105856051;0.027724366;-0.105117916;0.016239964;-0.103613207;0.005195604;-0.099521228;-0.005775732;-0.095365321;-0.016691645;-0.092672992;-0.027269129;-0.091905638;-0.037896894;-0.09218038
127;Sci_car;Sciurus carolinensis;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.050311263;-0.093817133;-0.10379492;0.057125176;0.05624768;0.099751015;0.112438216;-0.06261656;-0.062777956;-0.094059562;-0.075586001;-0.0942086;-0.0885844;-0.09323581;-0.101568951;-0.090540448;-0.113856984;-0.084760006;-0.125099956;-0.07572745;-0.134575648;-0.063990772;-0.14182545;-0.050720365;-0.145816051;-0.036319551;-0.14712164;-0.021548194;-0.144376035;-0.007176393;-0.139088546;0.006363199;-0.131026263;0.018960986;-0.122331077;0.031649432;-0.1130118;0.044202568;-0.095647335;0.067712549;-0.086839662;0.078070474;-0.077485176;0.088127165;-0.067554721;0.097687829;-0.057630286;0.106976947;-0.047812394;0.115677235;-0.037536917;0.122816183;-0.026803902;0.128389095;-0.01613894;0.132687929;-0.004989351;0.133565562;0.006219819;0.131847974;0.017323237;0.128760598;0.027542426;0.122795413;0.037466339;0.115722124;0.046740792;0.107558345;0.065942695;0.092387978;0.075860934;0.085050995;0.085654503;0.077210653;0.094795549;0.068523254;0.104100457;0.059974422;0.112858936;0.051000189;0.120078981;0.041070271;0.125816502;0.030489546;0.129208216;0.018989849;0.131107331;0.006998618;0.131250183;-0.00512352;0.128693928;-0.017076831;0.125461673;-0.028959035;0.121876235;-0.040615152;0.117524211;-0.051895607;0.105140741;-0.071719288;0.097492517;-0.080741831;0.088634995;-0.088739263;0.079536831;-0.096276075;0.06949715;-0.102097425;0.058786999;-0.106317336;0.047867253;-0.109665015;0.036686117;-0.111566486;0.025226057;-0.111197409;0.013869038;-0.109071734;0.00323588;-0.104098096;-0.007488631;-0.099381072;-0.018143164;-0.095503302;-0.02887341;-0.094262406;-0.039741854;-0.093984549
128;Sci_col;Sciurus colliaei;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.047865541;-0.092295074;-0.104776867;0.05984427;0.05645544;0.099777358;0.112728142;-0.05943498;-0.060675405;-0.091293785;-0.074313291;-0.090061416;-0.088392223;-0.088152703;-0.102724467;-0.084998197;-0.116562337;-0.07938129;-0.129241202;-0.070955854;-0.139341732;-0.059404165;-0.146300806;-0.045767423;-0.150388413;-0.031174597;-0.15106941;-0.0160735;-0.148578676;-0.001472572;-0.142400011;0.01188391;-0.13408281;0.024391979;-0.124832581;0.036619127;-0.114799865;0.048274175;-0.09694395;0.069653749;-0.088648243;0.079102371;-0.079927177;0.088180832;-0.070514856;0.096538942;-0.060957152;0.104513029;-0.050790972;0.11126229;-0.040128156;0.116779252;-0.02890999;0.120912061;-0.017309162;0.123924494;-0.005574321;0.125822329;0.006008707;0.125753393;0.017202187;0.123094468;0.02806619;0.119254079;0.038299262;0.114088726;0.047499897;0.107177413;0.065504271;0.092088885;0.074486773;0.084080054;0.084012119;0.076514435;0.093436017;0.068744027;0.10240548;0.060358893;0.110493668;0.051113659;0.118092057;0.041686815;0.123629707;0.031208169;0.127437762;0.020062961;0.129412014;0.008316836;0.130189674;-0.003638453;0.128977249;-0.015530681;0.126698416;-0.027073319;0.122945587;-0.038154266;0.1182874;-0.048969655;0.106410969;-0.069480502;0.099382334;-0.079139497;0.091322505;-0.088131209;0.082615338;-0.096163505;0.072674896;-0.102275054;0.06235851;-0.107436476;0.051503118;-0.110896853;0.04003885;-0.112538663;0.028345519;-0.113292872;0.016555594;-0.111928754;0.004885177;-0.109730427;-0.006241556;-0.105719345;-0.016915546;-0.101049724;-0.027316708;-0.096926342;-0.037668958;-0.094169241
129;Sci_dav;Sciurotamias davidianus;Sciurotamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.051745417;-0.095372062;-0.102547445;0.060919291;0.05869374;0.103534913;0.11369764;-0.059782144;-0.06402394;-0.092657784;-0.076950792;-0.090334317;-0.090122099;-0.086976015;-0.103733737;-0.083584968;-0.116767077;-0.078033774;-0.128395707;-0.069415448;-0.137978652;-0.058454293;-0.144556725;-0.046064164;-0.147186198;-0.032488073;-0.145992074;-0.018188812;-0.141846274;-0.00407925;-0.1350093;0.009230043;-0.127538469;0.022524939;-0.119578867;0.035692385;-0.111250222;0.048565906;-0.094413671;0.070381012;-0.086464618;0.080087465;-0.077478759;0.088953439;-0.068015771;0.09736129;-0.058253459;0.105298635;-0.048263797;0.112394179;-0.038019743;0.118381041;-0.027323319;0.123074218;-0.016193572;0.126259876;-0.004731397;0.127561504;0.00677275;0.126624185;0.018075333;0.124082951;0.028899751;0.120093857;0.039369311;0.115257281;0.049255379;0.109664467;0.067874994;0.097139935;0.076899296;0.090515035;0.085502645;0.083303404;0.093111784;0.0749313;0.100550696;0.066217285;0.107926915;0.057422516;0.113290534;0.047246358;0.117534682;0.036229234;0.12014398;0.024417229;0.121986358;0.012059621;0.122819669;-0.000512853;0.121513609;-0.013035961;0.120396798;-0.025357219;0.119109771;-0.037338364;0.117374378;-0.048839757;0.108112982;-0.070130145;0.101149656;-0.080148499;0.093108298;-0.089618104;0.083689369;-0.097571432;0.073408977;-0.104210809;0.062223131;-0.109477554;0.050540264;-0.113470309;0.038562911;-0.116825728;0.026224731;-0.11839082;0.013764247;-0.117876548;0.001621396;-0.115828044;-0.0098879;-0.111962842;-0.02082695;-0.107026942;-0.031617595;-0.102860562;-0.04187868;-0.098910705
130;Sci_dep;Sciurus deppei;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.04853114;-0.093454818;-0.110207298;0.061843734;0.053540343;0.100787695;0.119651682;-0.061238413;-0.061268453;-0.090523238;-0.074202818;-0.086918462;-0.087037643;-0.082666444;-0.100343182;-0.078087539;-0.113835805;-0.072103575;-0.126322433;-0.063364421;-0.136743859;-0.052205186;-0.143825117;-0.039031135;-0.148691905;-0.025499465;-0.148995576;-0.011445035;-0.146186643;0.00235804;-0.141172914;0.015470216;-0.135236445;0.02812244;-0.128204753;0.04011844;-0.119802066;0.051364792;-0.10208945;0.070599258;-0.093258207;0.078867006;-0.084209204;0.087191656;-0.07445848;0.094979785;-0.064250832;0.102159081;-0.053737357;0.108663591;-0.04339662;0.114832093;-0.03260758;0.11969248;-0.021172655;0.12290635;-0.009493671;0.124744494;0.002109172;0.124671184;0.013492563;0.122651295;0.024473028;0.119240718;0.03489142;0.114503063;0.044525784;0.108259495;0.062570338;0.092683147;0.071229266;0.083721185;0.080341407;0.074763145;0.089397949;0.0654342;0.097279553;0.054864482;0.105562432;0.044439294;0.11316405;0.033547071;0.120607488;0.023021732;0.126365765;0.012160936;0.130115277;0.000804581;0.133109248;-0.010363906;0.133587308;-0.021360505;0.13223644;-0.03202241;0.129865479;-0.042275789;0.12532072;-0.051846608;0.113083391;-0.070585363;0.105841108;-0.079904008;0.097810658;-0.088867774;0.088687627;-0.096432639;0.078784874;-0.102793657;0.06830303;-0.107949225;0.057036317;-0.111176218;0.045135727;-0.112600139;0.033136599;-0.113236197;0.021100882;-0.110754289;0.008769091;-0.107801415;-0.003441911;-0.104275098;-0.015523244;-0.101252847;-0.026837941;-0.098008336;-0.037835671;-0.095498194
131;Sci_fla;Sciurus flammifer;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.050395778;-0.097948596;-0.105745604;0.062067451;0.057553745;0.103933098;0.116724979;-0.059119615;-0.062983459;-0.096186568;-0.075960504;-0.094068318;-0.089189005;-0.091559397;-0.102578164;-0.087117944;-0.115536291;-0.080186387;-0.127620601;-0.070581522;-0.137352464;-0.057923355;-0.144146184;-0.04344335;-0.147460469;-0.02781241;-0.148078525;-0.011801033;-0.146047506;0.003665362;-0.142016572;0.017964526;-0.135597104;0.030734063;-0.126744483;0.041914079;-0.116321425;0.051971164;-0.096640735;0.07004176;-0.087759566;0.078362734;-0.078337066;0.086223934;-0.068379922;0.093508325;-0.059048592;0.101477955;-0.049023239;0.108094264;-0.038371602;0.113460871;-0.027264729;0.117607432;-0.015798457;0.120766152;-0.00408689;0.12246354;0.007494527;0.12282703;0.018746672;0.121419716;0.029485703;0.119093367;0.039421358;0.115306838;0.048604001;0.109960585;0.066034104;0.096549822;0.074422725;0.088551365;0.082201147;0.079623687;0.089735105;0.070222593;0.097462587;0.060601402;0.105243823;0.050906061;0.112605057;0.040921012;0.119538967;0.031045178;0.123614185;0.019998534;0.126563765;0.008631267;0.127548479;-0.003051357;0.126769612;-0.014810582;0.125888421;-0.026383444;0.123644839;-0.037625305;0.120664588;-0.048600881;0.110594045;-0.068787001;0.103756625;-0.078365879;0.095491615;-0.087285908;0.085881169;-0.094842943;0.075495913;-0.101525306;0.064609728;-0.107265325;0.053023485;-0.111202274;0.040983995;-0.113778494;0.028546789;-0.114608994;0.016012327;-0.114125663;0.003979245;-0.112051858;-0.007605984;-0.108745438;-0.018912381;-0.105081427;-0.029402864;-0.101077162;-0.040054553;-0.099493755
132;Sci_gil;Sciurus gilvigularis;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.04821952;-0.092405977;-0.110970241;0.061502375;0.054063265;0.097421248;0.120705638;-0.063571229;-0.060891383;-0.089049723;-0.074019336;-0.085661334;-0.087202435;-0.081234022;-0.100813342;-0.076155224;-0.114188634;-0.069354385;-0.126950677;-0.06095905;-0.136635779;-0.049198938;-0.143939843;-0.036086742;-0.148085641;-0.022161047;-0.149286864;-0.007988915;-0.147271431;0.005557317;-0.142957123;0.018191064;-0.13668136;0.029852974;-0.128936272;0.040846037;-0.120064188;0.051175324;-0.102759555;0.06987711;-0.09404937;0.078125099;-0.085363482;0.086684141;-0.075797277;0.094417998;-0.065872738;0.101901345;-0.055549601;0.10863101;-0.045170952;0.114819507;-0.033905397;0.118857148;-0.022303938;0.12192481;-0.010319848;0.123130961;0.001730734;0.122410287;0.013425116;0.120182097;0.024597252;0.116371901;0.035061582;0.111001982;0.044801595;0.104579816;0.063495517;0.090260465;0.072978347;0.08297616;0.082056084;0.074898027;0.090975215;0.066467121;0.099816608;0.057782242;0.108069851;0.048513955;0.114693002;0.037904191;0.120678134;0.02713855;0.124827642;0.015460361;0.128378137;0.003521559;0.130375871;-0.008575871;0.130897758;-0.020489526;0.129959764;-0.032014833;0.128194604;-0.043068732;0.124870087;-0.053463901;0.115120228;-0.073034626;0.108277601;-0.081966501;0.100204107;-0.090183352;0.091285927;-0.09749325;0.081512556;-0.10354678;0.070643162;-0.10770954;0.059379682;-0.111177181;0.047347486;-0.112821405;0.034925857;-0.113180091;0.022230012;-0.111281006;0.009486575;-0.108581193;-0.002859211;-0.104944723;-0.014645486;-0.10095229;-0.026182614;-0.09757734;-0.037412174;-0.094692647
133;Sci_gra;Sciurus granatensis;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.044058849;-0.094830661;-0.104468424;0.060238358;0.055809314;0.098514558;0.114897035;-0.056571804;-0.057522329;-0.092316268;-0.072337882;-0.090548751;-0.087892434;-0.088553839;-0.103859539;-0.085300856;-0.119420439;-0.079863087;-0.133413594;-0.070553221;-0.145422722;-0.058844361;-0.153824322;-0.045324375;-0.157897942;-0.030539422;-0.157937346;-0.015117285;-0.154637702;-0.000155117;-0.147564225;0.013553003;-0.138924222;0.026685604;-0.128037545;0.038359732;-0.116244891;0.049361645;-0.095115232;0.069416332;-0.085576369;0.078360929;-0.075898353;0.087249309;-0.065489924;0.095330867;-0.054603856;0.102555307;-0.043748209;0.109351439;-0.03341512;0.116182021;-0.022413608;0.12092225;-0.011426092;0.124779305;-0.000243183;0.126452124;0.010817827;0.126543367;0.021323771;0.12416853;0.031164221;0.119914518;0.040236761;0.11418735;0.048137128;0.106617565;0.063502328;0.089973451;0.071163069;0.081087648;0.079583276;0.072595053;0.088794104;0.064808254;0.098128671;0.057223856;0.106565962;0.048495674;0.114205434;0.039305097;0.120233589;0.029324408;0.124525497;0.018606024;0.127569311;0.007573287;0.128735108;-0.003608038;0.127959318;-0.014539065;0.125533869;-0.025329663;0.122930562;-0.035999593;0.119586545;-0.046511859;0.109234316;-0.066227549;0.102060386;-0.075186821;0.093681558;-0.083624585;0.085033822;-0.09178549;0.075379262;-0.098488624;0.065140741;-0.104046625;0.054628603;-0.108667818;0.043711474;-0.111934629;0.032290548;-0.113066847;0.020588011;-0.112589917;0.009041813;-0.111124593;-0.002203629;-0.108457913;-0.01290123;-0.104610203;-0.023247544;-0.100421517;-0.033630667;-0.097264341
134;Sci_gri;Sciurus griseus;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.047001613;-0.092394318;-0.105355811;0.059882326;0.054294128;0.100337658;0.110299352;-0.055088283;-0.059948231;-0.090437642;-0.073812112;-0.089004054;-0.088122092;-0.08674624;-0.102717035;-0.083163115;-0.116987566;-0.077888592;-0.129577435;-0.06884754;-0.140333418;-0.057319438;-0.147353565;-0.043533178;-0.151022544;-0.028674511;-0.151075378;-0.013272751;-0.148918024;0.001600808;-0.143687163;0.015099745;-0.13536114;0.027106863;-0.12617745;0.038796931;-0.115922859;0.049462564;-0.097028184;0.068641839;-0.088400938;0.0772059;-0.080101148;0.086011813;-0.07112238;0.094054118;-0.061031584;0.100759484;-0.050774162;0.10712873;-0.040455488;0.113044519;-0.029312861;0.117032293;-0.018016305;0.120570072;-0.00646919;0.122437915;0.004992229;0.122669589;0.016121025;0.121522264;0.026632966;0.118767975;0.036148448;0.113570405;0.045363906;0.107407502;0.063280705;0.092283231;0.072563698;0.083882068;0.082346141;0.075503909;0.092574585;0.067275123;0.102824683;0.059027586;0.112916323;0.050882066;0.121887384;0.042374653;0.128103002;0.03227031;0.133265841;0.021964061;0.13532139;0.0106685;0.135878032;-0.000951766;0.133676291;-0.012469128;0.129467124;-0.023660184;0.124504325;-0.034699503;0.117802556;-0.045020715;0.103504526;-0.065780826;0.096515127;-0.076570782;0.088737929;-0.086853855;0.079569704;-0.095507978;0.069956544;-0.103191088;0.059865591;-0.109440557;0.049145681;-0.113813995;0.038094696;-0.116727124;0.026677979;-0.117392734;0.015155532;-0.116235588;0.003899056;-0.113350045;-0.006775881;-0.108959972;-0.016905626;-0.103419668;-0.026722795;-0.098033227;-0.036664392;-0.094253768
135;Sci_igt;Sciurus ignitus;Sciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.048779133;-0.096476737;-0.106259574;0.061491166;0.057706326;0.103181551;0.112400636;-0.058805587;-0.060995588;-0.095045799;-0.07384497;-0.093795577;-0.086884144;-0.091238499;-0.100083226;-0.087029361;-0.113029764;-0.080547686;-0.12513917;-0.071350811;-0.135078899;-0.059249239;-0.142233029;-0.045386625;-0.146191176;-0.030546959;-0.147021299;-0.01523952;-0.144610688;-0.000365579;-0.140186139;0.013532713;-0.133123074;0.026216253;-0.124930958;0.038448213;-0.115784798;0.050133444;-0.097757527;0.070434702;-0.088951816;0.079271726;-0.079941557;0.088058082;-0.070086397;0.096047402;-0.060111553;0.103750569;-0.049911005;0.110800956;-0.039177928;0.116498657;-0.028041378;0.121060735;-0.016484105;0.124153196;-0.004722435;0.12586177;0.006996591;0.12576219;0.01831858;0.124054094;0.028999988;0.120671988;0.039105568;0.115834044;0.048498037;0.109696122;0.066361158;0.095438574;0.075031406;0.087352218;0.083898442;0.079118861;0.092540954;0.070379207;0.10077578;0.06105608;0.108729769;0.051360278;0.115888212;0.041267935;0.1218718;0.030781851;0.126087147;0.019710323;0.128813848;0.00826799;0.129330798;-0.003509817;0.128173027;-0.015236146;0.1257062;-0.026641477;0.122187096;-0.037641497;0.1172975;-0.048180876;0.105825665;-0.068786247;0.098698493;-0.078739567;0.09091813;-0.088262456;0.082073245;-0.096406351;0.072223798;-0.10304355;0.061498391;-0.108073462;0.050321245;-0.11200304;0.038664647;-0.114553629;0.026701771;-0.115632559;0.014712696;-0.11493851;0.003084356;-0.11195439;-0.008210367;-0.108248308;-0.019024374;-0.104136413;-0.029051538;-0.100218371;-0.038814011;-0.097471302
